MMSI,Vessel Name,Ship Type,Length,Visit Num,Visit Start,Visit End,Visit Duration (hr),Total Stops (SOG<1),Berth Events (>=0.5hr),Berth Total Time (hr),Terminal Berth Detail,Waiting Events (>=0.5hr),Waiting Total Time (hr),Waiting Detail,Non-terminal Duration (hr),Time Since Last Visit (hr),Stops Detail
212900000,RIX AMBER,Cargo,88.0,1,2025-02-01 04:27:14+00:00,2025-02-02 13:56:43+00:00,33.49,1,0,0.0,[],1,32.85,"[{'waiting_start': Timestamp('2025-02-01 04:51:33+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-02 13:42:36+0000', tz='UTC'), 'waiting_duration_hr': 32.85}]",33.49,,"[{'stop_start': Timestamp('2025-02-01 04:51:33+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-02 13:42:36+0000', tz='UTC'), 'duration_hr': 32.85, 'in_terminal': False}]"
212900000,RIX AMBER,Cargo,88.0,2,2025-02-19 04:48:21+00:00,2025-02-19 15:47:36+00:00,10.99,3,0,0.0,[],1,10.08,"[{'waiting_start': Timestamp('2025-02-19 05:28:53+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-19 15:33:33+0000', tz='UTC'), 'waiting_duration_hr': 10.08}]",10.99,398.86,"[{'stop_start': Timestamp('2025-02-19 05:08:41+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-19 05:14:43+0000', tz='UTC'), 'duration_hr': 0.1, 'in_terminal': False}, {'stop_start': Timestamp('2025-02-19 05:16:51+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-19 05:20:51+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-02-19 05:28:53+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-19 15:33:33+0000', tz='UTC'), 'duration_hr': 10.08, 'in_terminal': False}]"
212900000,RIX AMBER,Cargo,88.0,3,2025-02-25 04:51:15+00:00,2025-02-25 18:23:20+00:00,13.53,0,0,0.0,[],0,0.0,[],13.53,133.06,[]
212900000,RIX AMBER,Cargo,88.0,4,2025-03-06 21:03:47+00:00,2025-03-07 12:09:30+00:00,15.1,1,0,0.0,[],1,14.53,"[{'waiting_start': Timestamp('2025-03-06 21:25:51+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-07 11:57:30+0000', tz='UTC'), 'waiting_duration_hr': 14.53}]",15.1,218.67,"[{'stop_start': Timestamp('2025-03-06 21:25:51+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-07 11:57:30+0000', tz='UTC'), 'duration_hr': 14.53, 'in_terminal': False}]"
212900000,RIX AMBER,Cargo,88.0,5,2025-03-16 03:46:18+00:00,2025-03-16 17:07:19+00:00,13.35,2,0,0.0,[],1,12.78,"[{'waiting_start': Timestamp('2025-03-16 04:10:28+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-16 16:57:18+0000', tz='UTC'), 'waiting_duration_hr': 12.78}]",13.35,207.61,"[{'stop_start': Timestamp('2025-03-16 04:04:27+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-16 04:06:27+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-03-16 04:10:28+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-16 16:57:18+0000', tz='UTC'), 'duration_hr': 12.78, 'in_terminal': False}]"
212900000,RIX AMBER,Cargo,88.0,6,2025-03-19 03:57:22+00:00,2025-03-19 17:58:20+00:00,14.02,0,0,0.0,[],0,0.0,[],14.02,58.83,[]
212900000,RIX AMBER,Cargo,88.0,7,2025-03-30 03:47:09+00:00,2025-03-30 13:26:17+00:00,9.65,3,0,0.0,[],1,8.98,"[{'waiting_start': Timestamp('2025-03-30 04:17:19+0000', tz='UTC'), 'waiting_end': Timestamp('2025-03-30 13:15:59+0000', tz='UTC'), 'waiting_duration_hr': 8.98}]",9.65,249.81,"[{'stop_start': Timestamp('2025-03-30 04:03:11+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-30 04:05:11+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-03-30 04:11:19+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-30 04:15:19+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-03-30 04:17:19+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-30 13:15:59+0000', tz='UTC'), 'duration_hr': 8.98, 'in_terminal': False}]"
212900000,RIX AMBER,Cargo,88.0,8,2025-04-01 03:47:17+00:00,2025-04-01 14:41:03+00:00,10.9,2,0,0.0,[],1,10.32,"[{'waiting_start': Timestamp('2025-04-01 04:11:36+0000', tz='UTC'), 'waiting_end': Timestamp('2025-04-01 14:30:53+0000', tz='UTC'), 'waiting_duration_hr': 10.32}]",10.9,38.35,"[{'stop_start': Timestamp('2025-04-01 04:05:28+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-01 04:07:30+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-04-01 04:11:36+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-01 14:30:53+0000', tz='UTC'), 'duration_hr': 10.32, 'in_terminal': False}]"
212900000,RIX AMBER,Cargo,88.0,9,2025-04-09 03:32:13+00:00,2025-04-09 14:09:31+00:00,10.62,2,0,0.0,[],1,10.01,"[{'waiting_start': Timestamp('2025-04-09 03:56:43+0000', tz='UTC'), 'waiting_end': Timestamp('2025-04-09 13:57:27+0000', tz='UTC'), 'waiting_duration_hr': 10.01}]",10.62,180.85,"[{'stop_start': Timestamp('2025-04-09 03:50:23+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-09 03:52:23+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-04-09 03:56:43+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-09 13:57:27+0000', tz='UTC'), 'duration_hr': 10.01, 'in_terminal': False}]"
212900000,RIX AMBER,Cargo,88.0,10,2025-04-15 03:54:14+00:00,2025-04-15 14:04:54+00:00,10.18,1,0,0.0,[],1,9.57,"[{'waiting_start': Timestamp('2025-04-15 04:16:30+0000', tz='UTC'), 'waiting_end': Timestamp('2025-04-15 13:50:50+0000', tz='UTC'), 'waiting_duration_hr': 9.57}]",10.18,133.75,"[{'stop_start': Timestamp('2025-04-15 04:16:30+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-15 13:50:50+0000', tz='UTC'), 'duration_hr': 9.57, 'in_terminal': False}]"
215211000,KEY FIGHTER,Tanker,104.0,1,2025-04-14 00:52:45+00:00,2025-04-14 01:03:14+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,,[]
215211000,KEY FIGHTER,Tanker,104.0,2,2025-04-15 09:28:03+00:00,2025-04-15 09:38:13+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,32.41,[]
218030270,ERNST HAGEDORN,Cargo,83.0,1,2025-02-16 06:37:57+00:00,2025-02-17 19:44:25+00:00,37.11,1,1,36.56,"[{'berth_start': Timestamp('2025-02-16 06:58:19+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-17 19:32:13+0000', tz='UTC'), 'berth_duration_hr': 36.56}]",0,0.0,[],0.54,,"[{'stop_start': Timestamp('2025-02-16 06:58:19+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-17 19:32:13+0000', tz='UTC'), 'duration_hr': 36.56, 'in_terminal': True}]"
218030270,ERNST HAGEDORN,Cargo,83.0,2,2025-02-20 03:31:15+00:00,2025-02-20 15:17:26+00:00,11.77,0,0,0.0,[],0,0.0,[],11.77,55.78,[]
218030270,ERNST HAGEDORN,Cargo,83.0,3,2025-02-22 08:40:59+00:00,2025-02-22 08:57:28+00:00,0.27,0,0,0.0,[],0,0.0,[],0.27,41.39,[]
218030270,ERNST HAGEDORN,Cargo,83.0,4,2025-02-24 14:14:27+00:00,2025-02-24 14:28:36+00:00,0.24,0,0,0.0,[],0,0.0,[],0.24,53.28,[]
218179000,ILKA,Cargo,72.0,1,2025-01-19 09:50:56+00:00,2025-01-20 16:01:58+00:00,30.18,1,1,29.7,"[{'berth_start': Timestamp('2025-01-19 10:07:52+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-20 15:49:55+0000', tz='UTC'), 'berth_duration_hr': 29.7}]",0,0.0,[],0.48,,"[{'stop_start': Timestamp('2025-01-19 10:07:52+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-20 15:49:55+0000', tz='UTC'), 'duration_hr': 29.7, 'in_terminal': True}]"
218179000,ILKA,Cargo,72.0,2,2025-02-15 15:55:56+00:00,2025-02-17 15:05:26+00:00,47.16,1,0,0.0,[],1,46.65,"[{'waiting_start': Timestamp('2025-02-15 16:16:26+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-17 14:55:17+0000', tz='UTC'), 'waiting_duration_hr': 46.65}]",47.16,623.9,"[{'stop_start': Timestamp('2025-02-15 16:16:26+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-17 14:55:17+0000', tz='UTC'), 'duration_hr': 46.65, 'in_terminal': False}]"
218179000,ILKA,Cargo,72.0,3,2025-04-05 14:34:00+00:00,2025-04-07 15:40:35+00:00,49.11,1,0,0.0,[],1,48.58,"[{'waiting_start': Timestamp('2025-04-05 14:52:04+0000', tz='UTC'), 'waiting_end': Timestamp('2025-04-07 15:26:35+0000', tz='UTC'), 'waiting_duration_hr': 48.58}]",49.11,1127.48,"[{'stop_start': Timestamp('2025-04-05 14:52:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-07 15:26:35+0000', tz='UTC'), 'duration_hr': 48.58, 'in_terminal': False}]"
218492000,NEULAND,Cargo,90.0,1,2025-03-01 10:17:34+00:00,2025-03-01 10:31:35+00:00,0.23,0,0,0.0,[],0,0.0,[],0.23,,[]
218801000,SIMON B,Cargo,82.0,1,2025-04-12 22:58:18+00:00,2025-04-12 23:12:49+00:00,0.24,0,0,0.0,[],0,0.0,[],0.24,,[]
218801000,SIMON B,Cargo,82.0,2,2025-04-14 13:26:09+00:00,2025-04-14 13:42:18+00:00,0.27,0,0,0.0,[],0,0.0,[],0.27,38.22,[]
218816000,BEATE,Cargo,135.0,1,2025-01-05 19:44:44+00:00,2025-01-06 17:13:51+00:00,21.49,2,1,20.98,"[{'berth_start': Timestamp('2025-01-05 20:07:04+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-06 17:05:40+0000', tz='UTC'), 'berth_duration_hr': 20.98}]",0,0.0,[],0.51,,"[{'stop_start': Timestamp('2025-01-05 19:55:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-05 19:57:04+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': False}, {'stop_start': Timestamp('2025-01-05 20:07:04+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-06 17:05:40+0000', tz='UTC'), 'duration_hr': 20.98, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,2,2025-01-15 21:41:31+00:00,2025-01-16 16:14:56+00:00,18.56,2,1,17.97,"[{'berth_start': Timestamp('2025-01-15 22:08:21+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-16 16:06:46+0000', tz='UTC'), 'berth_duration_hr': 17.97}]",0,0.0,[],0.58,220.46,"[{'stop_start': Timestamp('2025-01-15 21:56:01+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-15 22:00:01+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': True}, {'stop_start': Timestamp('2025-01-15 22:08:21+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-16 16:06:46+0000', tz='UTC'), 'duration_hr': 17.97, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,3,2025-01-23 05:15:38+00:00,2025-01-23 12:48:03+00:00,7.54,2,1,6.93,"[{'berth_start': Timestamp('2025-01-23 05:43:58+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-23 12:40:03+0000', tz='UTC'), 'berth_duration_hr': 6.93}]",0,0.0,[],0.61,157.01,"[{'stop_start': Timestamp('2025-01-23 05:29:40+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-23 05:33:50+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': True}, {'stop_start': Timestamp('2025-01-23 05:43:58+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-23 12:40:03+0000', tz='UTC'), 'duration_hr': 6.93, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,4,2025-01-28 06:07:27+00:00,2025-01-29 04:22:37+00:00,22.25,2,1,21.68,"[{'berth_start': Timestamp('2025-01-28 06:31:44+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-29 04:12:28+0000', tz='UTC'), 'berth_duration_hr': 21.68}]",0,0.0,[],0.57,113.32,"[{'stop_start': Timestamp('2025-01-28 06:21:43+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-28 06:23:43+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': True}, {'stop_start': Timestamp('2025-01-28 06:31:44+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-29 04:12:28+0000', tz='UTC'), 'duration_hr': 21.68, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,5,2025-02-06 15:35:31+00:00,2025-02-07 02:26:21+00:00,10.85,2,1,10.17,"[{'berth_start': Timestamp('2025-02-06 16:04:11+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-07 02:14:20+0000', tz='UTC'), 'berth_duration_hr': 10.17}]",0,0.0,[],0.68,203.22,"[{'stop_start': Timestamp('2025-02-06 15:56:00+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-06 15:58:10+0000', tz='UTC'), 'duration_hr': 0.04, 'in_terminal': True}, {'stop_start': Timestamp('2025-02-06 16:04:11+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-07 02:14:20+0000', tz='UTC'), 'duration_hr': 10.17, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,6,2025-02-13 07:13:58+00:00,2025-02-13 19:23:05+00:00,12.15,2,1,11.54,"[{'berth_start': Timestamp('2025-02-13 07:38:17+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-13 19:10:45+0000', tz='UTC'), 'berth_duration_hr': 11.54}]",0,0.0,[],0.61,148.79,"[{'stop_start': Timestamp('2025-02-13 07:30:08+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-13 07:32:08+0000', tz='UTC'), 'duration_hr': 0.03, 'in_terminal': True}, {'stop_start': Timestamp('2025-02-13 07:38:17+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-13 19:10:45+0000', tz='UTC'), 'duration_hr': 11.54, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,7,2025-02-26 04:13:04+00:00,2025-02-26 19:35:14+00:00,15.37,1,1,14.9,"[{'berth_start': Timestamp('2025-02-26 04:31:15+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-26 19:25:00+0000', tz='UTC'), 'berth_duration_hr': 14.9}]",0,0.0,[],0.47,296.83,"[{'stop_start': Timestamp('2025-02-26 04:31:15+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-26 19:25:00+0000', tz='UTC'), 'duration_hr': 14.9, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,8,2025-03-06 12:00:41+00:00,2025-03-06 19:57:32+00:00,7.95,1,1,7.44,"[{'berth_start': Timestamp('2025-03-06 12:21:01+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-06 19:47:23+0000', tz='UTC'), 'berth_duration_hr': 7.44}]",0,0.0,[],0.51,184.42,"[{'stop_start': Timestamp('2025-03-06 12:21:01+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-06 19:47:23+0000', tz='UTC'), 'duration_hr': 7.44, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,9,2025-04-02 05:07:27+00:00,2025-04-02 18:14:10+00:00,13.11,1,1,12.67,"[{'berth_start': Timestamp('2025-04-02 05:25:43+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-02 18:06:01+0000', tz='UTC'), 'berth_duration_hr': 12.67}]",0,0.0,[],0.44,633.17,"[{'stop_start': Timestamp('2025-04-02 05:25:43+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-02 18:06:01+0000', tz='UTC'), 'duration_hr': 12.67, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,10,2025-04-09 21:20:18+00:00,2025-04-10 14:04:30+00:00,16.74,2,1,16.2,"[{'berth_start': Timestamp('2025-04-09 21:44:28+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-10 13:56:29+0000', tz='UTC'), 'berth_duration_hr': 16.2}]",0,0.0,[],0.54,171.1,"[{'stop_start': Timestamp('2025-04-09 21:32:19+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-09 21:36:24+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-04-09 21:44:28+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-10 13:56:29+0000', tz='UTC'), 'duration_hr': 16.2, 'in_terminal': True}]"
218816000,BEATE,Cargo,135.0,11,2025-04-17 02:07:04+00:00,2025-04-17 19:43:27+00:00,17.61,2,1,17.1,"[{'berth_start': Timestamp('2025-04-17 02:31:15+0000', tz='UTC'), 'berth_end': Timestamp('2025-04-17 19:37:27+0000', tz='UTC'), 'berth_duration_hr': 17.1}]",0,0.0,[],0.5,156.04,"[{'stop_start': Timestamp('2025-04-17 02:21:07+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-17 02:23:15+0000', tz='UTC'), 'duration_hr': 0.04, 'in_terminal': True}, {'stop_start': Timestamp('2025-04-17 02:31:15+0000', tz='UTC'), 'stop_end': Timestamp('2025-04-17 19:37:27+0000', tz='UTC'), 'duration_hr': 17.1, 'in_terminal': True}]"
218836000,SARAH-B,Cargo,82.0,1,2025-03-05 08:53:59+00:00,2025-03-05 21:37:21+00:00,12.72,0,0,0.0,[],0,0.0,[],12.72,,[]
219002392,AMANDA,Cargo,81.0,1,2025-01-30 08:34:39+00:00,2025-01-30 08:53:01+00:00,0.31,0,0,0.0,[],0,0.0,[],0.31,,[]
219002392,AMANDA,Cargo,81.0,2,2025-01-31 16:43:50+00:00,2025-01-31 16:57:50+00:00,0.23,0,0,0.0,[],0,0.0,[],0.23,31.85,[]
219031446,ANDREA,Tanker,77.0,1,2025-03-06 21:02:31+00:00,2025-03-06 21:15:00+00:00,0.21,0,0,0.0,[],0,0.0,[],0.21,,[]
219164000,M/V ENNY,Cargo,86.0,1,2025-01-01 00:05:23+00:00,2025-01-01 18:09:35+00:00,18.07,1,1,17.9,"[{'berth_start': Timestamp('2025-01-01 00:05:23+0000', tz='UTC'), 'berth_end': Timestamp('2025-01-01 17:59:24+0000', tz='UTC'), 'berth_duration_hr': 17.9}]",0,0.0,[],0.17,,"[{'stop_start': Timestamp('2025-01-01 00:05:23+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-01 17:59:24+0000', tz='UTC'), 'duration_hr': 17.9, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,2,2025-01-04 08:10:45+00:00,2025-01-04 23:00:49+00:00,14.83,1,0,0.0,[],1,14.33,"[{'waiting_start': Timestamp('2025-01-04 08:32:54+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-04 22:52:48+0000', tz='UTC'), 'waiting_duration_hr': 14.33}]",14.83,62.02,"[{'stop_start': Timestamp('2025-01-04 08:32:54+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-04 22:52:48+0000', tz='UTC'), 'duration_hr': 14.33, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,3,2025-01-08 14:29:19+00:00,2025-01-08 14:45:20+00:00,0.27,0,0,0.0,[],0,0.0,[],0.27,87.47,[]
219164000,M/V ENNY,Cargo,86.0,4,2025-01-09 15:14:05+00:00,2025-01-09 15:26:15+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,24.48,[]
219164000,M/V ENNY,Cargo,86.0,5,2025-01-16 11:48:28+00:00,2025-01-17 07:52:28+00:00,20.07,2,0,0.0,[],1,19.56,"[{'waiting_start': Timestamp('2025-01-16 12:10:57+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-17 07:44:28+0000', tz='UTC'), 'waiting_duration_hr': 19.56}]",20.07,164.37,"[{'stop_start': Timestamp('2025-01-16 12:04:57+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-16 12:08:57+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-01-16 12:10:57+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-17 07:44:28+0000', tz='UTC'), 'duration_hr': 19.56, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,6,2025-01-19 14:33:58+00:00,2025-01-20 10:53:07+00:00,20.32,2,0,0.0,[],1,19.81,"[{'waiting_start': Timestamp('2025-01-19 14:56:37+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-20 10:44:57+0000', tz='UTC'), 'waiting_duration_hr': 19.81}]",20.32,54.69,"[{'stop_start': Timestamp('2025-01-19 14:52:19+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-19 14:54:29+0000', tz='UTC'), 'duration_hr': 0.04, 'in_terminal': False}, {'stop_start': Timestamp('2025-01-19 14:56:37+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-20 10:44:57+0000', tz='UTC'), 'duration_hr': 19.81, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,7,2025-01-22 14:33:40+00:00,2025-01-23 11:15:21+00:00,20.69,2,0,0.0,[],1,20.22,"[{'waiting_start': Timestamp('2025-01-22 14:50:00+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-23 11:03:21+0000', tz='UTC'), 'waiting_duration_hr': 20.22}]",20.69,51.68,"[{'stop_start': Timestamp('2025-01-22 14:50:00+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-23 11:03:21+0000', tz='UTC'), 'duration_hr': 20.22, 'in_terminal': False}, {'stop_start': Timestamp('2025-01-23 11:05:21+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-23 11:09:21+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,8,2025-01-26 05:43:15+00:00,2025-01-29 15:40:25+00:00,81.95,1,0,0.0,[],1,81.44,"[{'waiting_start': Timestamp('2025-01-26 06:03:55+0000', tz='UTC'), 'waiting_end': Timestamp('2025-01-29 15:30:05+0000', tz='UTC'), 'waiting_duration_hr': 81.44}]",81.95,66.47,"[{'stop_start': Timestamp('2025-01-26 06:03:55+0000', tz='UTC'), 'stop_end': Timestamp('2025-01-29 15:30:05+0000', tz='UTC'), 'duration_hr': 81.44, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,9,2025-01-31 15:38:12+00:00,2025-02-01 15:10:33+00:00,23.54,1,0,0.0,[],1,22.93,"[{'waiting_start': Timestamp('2025-01-31 16:00:33+0000', tz='UTC'), 'waiting_end': Timestamp('2025-02-01 14:56:22+0000', tz='UTC'), 'waiting_duration_hr': 22.93}]",23.54,47.96,"[{'stop_start': Timestamp('2025-01-31 16:00:33+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-01 14:56:22+0000', tz='UTC'), 'duration_hr': 22.93, 'in_terminal': False}]"
219164000,M/V ENNY,Cargo,86.0,10,2025-02-04 00:20:02+00:00,2025-02-04 00:32:02+00:00,0.2,0,0,0.0,[],0,0.0,[],0.2,57.16,[]
219164000,M/V ENNY,Cargo,86.0,11,2025-02-05 06:44:17+00:00,2025-02-05 06:54:17+00:00,0.17,0,0,0.0,[],0,0.0,[],0.17,30.2,[]
219164000,M/V ENNY,Cargo,86.0,12,2025-02-07 18:12:11+00:00,2025-02-08 17:26:34+00:00,23.24,1,1,22.7,"[{'berth_start': Timestamp('2025-02-07 18:34:23+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-08 17:16:23+0000', tz='UTC'), 'berth_duration_hr': 22.7}]",0,0.0,[],0.54,59.3,"[{'stop_start': Timestamp('2025-02-07 18:34:23+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-08 17:16:23+0000', tz='UTC'), 'duration_hr': 22.7, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,13,2025-02-10 20:42:42+00:00,2025-02-11 15:55:22+00:00,19.21,1,1,18.67,"[{'berth_start': Timestamp('2025-02-10 21:05:01+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-11 15:45:04+0000', tz='UTC'), 'berth_duration_hr': 18.67}]",0,0.0,[],0.54,51.27,"[{'stop_start': Timestamp('2025-02-10 21:05:01+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-11 15:45:04+0000', tz='UTC'), 'duration_hr': 18.67, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,14,2025-02-13 19:11:19+00:00,2025-02-14 19:25:52+00:00,24.24,2,1,23.61,"[{'berth_start': Timestamp('2025-02-13 19:39:30+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-14 19:15:52+0000', tz='UTC'), 'berth_duration_hr': 23.61}]",0,0.0,[],0.64,51.27,"[{'stop_start': Timestamp('2025-02-13 19:31:29+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-13 19:35:30+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-02-13 19:39:30+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-14 19:15:52+0000', tz='UTC'), 'duration_hr': 23.61, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,15,2025-02-21 19:26:37+00:00,2025-02-24 07:40:51+00:00,60.24,1,1,59.6,"[{'berth_start': Timestamp('2025-02-21 19:56:48+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-24 07:32:33+0000', tz='UTC'), 'berth_duration_hr': 59.6}]",0,0.0,[],0.64,168.01,"[{'stop_start': Timestamp('2025-02-21 19:56:48+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-24 07:32:33+0000', tz='UTC'), 'duration_hr': 59.6, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,16,2025-02-27 06:31:27+00:00,2025-02-28 15:44:45+00:00,33.22,1,1,32.62,"[{'berth_start': Timestamp('2025-02-27 06:57:36+0000', tz='UTC'), 'berth_end': Timestamp('2025-02-28 15:34:44+0000', tz='UTC'), 'berth_duration_hr': 32.62}]",0,0.0,[],0.6,70.84,"[{'stop_start': Timestamp('2025-02-27 06:57:36+0000', tz='UTC'), 'stop_end': Timestamp('2025-02-28 15:34:44+0000', tz='UTC'), 'duration_hr': 32.62, 'in_terminal': True}]"
219164000,M/V ENNY,Cargo,86.0,17,2025-03-02 18:34:58+00:00,2025-03-03 19:57:35+00:00,25.38,3,1,24.53,"[{'berth_start': Timestamp('2025-03-02 19:15:38+0000', tz='UTC'), 'berth_end': Timestamp('2025-03-03 19:47:25+0000', tz='UTC'), 'berth_duration_hr': 24.53}]",0,0.0,[],0.85,50.84,"[{'stop_start': Timestamp('2025-03-02 18:53:18+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-02 18:57:18+0000', tz='UTC'), 'duration_hr': 0.07, 'in_terminal': False}, {'stop_start': Timestamp('2025-03-02 18:59:18+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-02 19:11:29+0000', tz='UTC'), 'duration_hr': 0.2, 'in_terminal': False}, {'stop_start': Timestamp('2025-03-02 19:15:38+0000', tz='UTC'), 'stop_end': Timestamp('2025-03-03 19:47:25+0000', tz='UTC'), 'duration_hr': 24.53, 'in_terminal': True}]"
